date,category,category_label,value
2012-03-06,D2,D2 Severe drought,10.12
2012-03-13,D2,D2 Severe drought,11.39
2012-03-20,D2,D2 Severe drought,10.33
2012-03-27,D2,D2 Severe drought,10.64
2012-04-03,D2,D2 Severe drought,10.9
2012-04-10,D2,D2 Severe drought,11.23
2012-04-17,D2,D2 Severe drought,10.93
2012-04-24,D2,D2 Severe drought,11.15
2012-05-01,D2,D2 Severe drought,11.3
2012-05-08,D2,D2 Severe drought,10.79
2012-05-15,D2,D2 Severe drought,10.63
2012-05-22,D2,D2 Severe drought,11.33
2012-05-29,D2,D2 Severe drought,11.49
2012-06-05,D2,D2 Severe drought,11.99
2012-06-12,D2,D2 Severe drought,12.75
2012-06-19,D2,D2 Severe drought,15.97
2012-06-26,D2,D2 Severe drought,18.57
2012-07-03,D2,D2 Severe drought,20.02
2012-07-10,D2,D2 Severe drought,21.4
2012-07-17,D2,D2 Severe drought,24.01
2012-07-24,D2,D2 Severe drought,20.92
2012-07-31,D2,D2 Severe drought,19.5
2012-08-07,D2,D2 Severe drought,18.31
2012-08-14,D2,D2 Severe drought,18.3
2012-08-21,D2,D2 Severe drought,17.6
2012-08-28,D2,D2 Severe drought,16.04
2012-09-04,D2,D2 Severe drought,17.6
2012-09-11,D2,D2 Severe drought,17.34
2012-09-18,D2,D2 Severe drought,17.01
2012-09-25,D2,D2 Severe drought,17.27
2012-10-02,D2,D2 Severe drought,16.69
2012-10-09,D2,D2 Severe drought,16.53
2012-10-16,D2,D2 Severe drought,16.53
2012-10-23,D2,D2 Severe drought,16
2012-10-30,D2,D2 Severe drought,16.09
2012-11-06,D2,D2 Severe drought,15.66
2012-11-13,D2,D2 Severe drought,14.8
2012-11-20,D2,D2 Severe drought,15.74
2012-11-27,D2,D2 Severe drought,17.93
2012-12-04,D2,D2 Severe drought,18.07
2012-12-11,D2,D2 Severe drought,18.01
2012-12-18,D2,D2 Severe drought,17.44
2012-12-25,D2,D2 Severe drought,17.46
2013-01-01,D2,D2 Severe drought,17.36
2013-01-08,D2,D2 Severe drought,17.49
2013-01-15,D2,D2 Severe drought,17.5
2013-01-22,D2,D2 Severe drought,17.38
2013-01-29,D2,D2 Severe drought,17.8
2013-02-05,D2,D2 Severe drought,17.61
2013-02-12,D2,D2 Severe drought,16.77
2013-02-19,D2,D2 Severe drought,15.71
2013-02-26,D2,D2 Severe drought,16.24
2013-03-05,D2,D2 Severe drought,16.24
2013-03-12,D2,D2 Severe drought,15.44
2013-03-19,D2,D2 Severe drought,15.59
2013-03-26,D2,D2 Severe drought,15.36
2013-04-02,D2,D2 Severe drought,15.21
2013-04-09,D2,D2 Severe drought,15.41
2013-04-16,D2,D2 Severe drought,14.67
2013-04-23,D2,D2 Severe drought,14.25
2013-04-30,D2,D2 Severe drought,15.71
2013-05-07,D2,D2 Severe drought,15.7
2013-05-14,D2,D2 Severe drought,15.62
2013-05-21,D2,D2 Severe drought,15.5
2013-05-28,D2,D2 Severe drought,14.91
2013-06-04,D2,D2 Severe drought,14.26
2013-06-11,D2,D2 Severe drought,14.28
2013-06-18,D2,D2 Severe drought,14.57
2013-06-25,D2,D2 Severe drought,15.81
2013-07-02,D2,D2 Severe drought,16.2
2013-07-09,D2,D2 Severe drought,16.53
2013-07-16,D2,D2 Severe drought,17.51
2013-07-23,D2,D2 Severe drought,17.72
2013-07-30,D2,D2 Severe drought,17.55
2013-08-06,D2,D2 Severe drought,17.31
2013-08-13,D2,D2 Severe drought,16.86
2013-08-20,D2,D2 Severe drought,19.27
2013-08-27,D2,D2 Severe drought,20.22
2013-09-03,D2,D2 Severe drought,19.65
2013-09-10,D2,D2 Severe drought,20.16
2013-09-17,D2,D2 Severe drought,18.52
2013-09-24,D2,D2 Severe drought,18.1
2013-10-01,D2,D2 Severe drought,14.77
2013-10-08,D2,D2 Severe drought,13.97
2013-10-15,D2,D2 Severe drought,12.87
2013-10-22,D2,D2 Severe drought,12.82
2013-10-29,D2,D2 Severe drought,12.76
2013-11-05,D2,D2 Severe drought,12.16
2013-11-12,D2,D2 Severe drought,11.97
2013-11-19,D2,D2 Severe drought,11.23
2013-11-26,D2,D2 Severe drought,10.63
2013-12-03,D2,D2 Severe drought,10.62
2013-12-10,D2,D2 Severe drought,10.52
2013-12-17,D2,D2 Severe drought,10.67
2013-12-24,D2,D2 Severe drought,10.6
2013-12-31,D2,D2 Severe drought,10.65
2014-01-07,D2,D2 Severe drought,10.88
2014-01-14,D2,D2 Severe drought,10.58
2014-01-21,D2,D2 Severe drought,10.58
2014-01-28,D2,D2 Severe drought,11.33
2014-02-04,D2,D2 Severe drought,11.26
2014-02-11,D2,D2 Severe drought,12.15
2014-02-18,D2,D2 Severe drought,11.71
2014-02-25,D2,D2 Severe drought,11.61
2014-03-04,D2,D2 Severe drought,11.83
2014-03-11,D2,D2 Severe drought,11.71
2014-03-18,D2,D2 Severe drought,11.54
2014-03-25,D2,D2 Severe drought,11.19
2014-04-01,D2,D2 Severe drought,11.97
2014-04-08,D2,D2 Severe drought,11.99
2014-04-15,D2,D2 Severe drought,12.62
2014-04-22,D2,D2 Severe drought,12.3
2014-04-29,D2,D2 Severe drought,11.7
2014-05-06,D2,D2 Severe drought,11.57
2014-05-13,D2,D2 Severe drought,11.73
2014-05-20,D2,D2 Severe drought,11.55
2014-05-27,D2,D2 Severe drought,11.76
2014-06-03,D2,D2 Severe drought,11.73
2014-06-10,D2,D2 Severe drought,11.53
2014-06-17,D2,D2 Severe drought,11.53
2014-06-24,D2,D2 Severe drought,11.36
2014-07-01,D2,D2 Severe drought,10.88
2014-07-08,D2,D2 Severe drought,10.8
2014-07-15,D2,D2 Severe drought,10.23
2014-07-22,D2,D2 Severe drought,10.53
2014-07-29,D2,D2 Severe drought,10.16
2014-08-05,D2,D2 Severe drought,10.02
2014-08-12,D2,D2 Severe drought,9.86
2014-08-19,D2,D2 Severe drought,9.62
2014-08-26,D2,D2 Severe drought,9.59
2014-09-02,D2,D2 Severe drought,9.21
2014-09-09,D2,D2 Severe drought,9.06
2014-09-16,D2,D2 Severe drought,8.88
2014-09-23,D2,D2 Severe drought,7.63
2014-09-30,D2,D2 Severe drought,7.72
2014-10-07,D2,D2 Severe drought,7.69
2014-10-14,D2,D2 Severe drought,7.38
2014-10-21,D2,D2 Severe drought,7.48
2014-10-28,D2,D2 Severe drought,7.39
2014-11-04,D2,D2 Severe drought,7.35
2014-11-11,D2,D2 Severe drought,7.06
2014-11-18,D2,D2 Severe drought,6.95
2014-11-25,D2,D2 Severe drought,6.76
2014-12-02,D2,D2 Severe drought,6.76
2014-12-09,D2,D2 Severe drought,6.81
2014-12-16,D2,D2 Severe drought,7.04
2014-12-23,D2,D2 Severe drought,6.97
2014-12-30,D2,D2 Severe drought,6.65
2015-01-06,D2,D2 Severe drought,6.61
2015-01-13,D2,D2 Severe drought,6.51
2015-01-20,D2,D2 Severe drought,6.76
2015-01-27,D2,D2 Severe drought,6.58
2015-02-03,D2,D2 Severe drought,6
2015-02-10,D2,D2 Severe drought,6.43
2015-02-17,D2,D2 Severe drought,6.55
2015-02-24,D2,D2 Severe drought,6.35
2015-03-03,D2,D2 Severe drought,6.03
2015-03-10,D2,D2 Severe drought,6.13
2015-03-17,D2,D2 Severe drought,6.37
2015-03-24,D2,D2 Severe drought,6.82
2015-03-31,D2,D2 Severe drought,8.05
2015-04-07,D2,D2 Severe drought,8.37
2015-04-14,D2,D2 Severe drought,8.39
2015-04-21,D2,D2 Severe drought,8.69
2015-04-28,D2,D2 Severe drought,9.97
2015-05-05,D2,D2 Severe drought,10.44
2015-05-12,D2,D2 Severe drought,8.76
2015-05-19,D2,D2 Severe drought,6.87
2015-05-26,D2,D2 Severe drought,6.06
2015-06-02,D2,D2 Severe drought,5.93
2015-06-09,D2,D2 Severe drought,5.69
2015-06-16,D2,D2 Severe drought,5.74
2015-06-23,D2,D2 Severe drought,6.31
2015-06-30,D2,D2 Severe drought,7.35
2015-07-07,D2,D2 Severe drought,8.11
2015-07-14,D2,D2 Severe drought,8.39
2015-07-21,D2,D2 Severe drought,7.76
2015-07-28,D2,D2 Severe drought,7.02
2015-08-04,D2,D2 Severe drought,7.25
2015-08-11,D2,D2 Severe drought,7.29
2015-08-18,D2,D2 Severe drought,7.38
2015-08-25,D2,D2 Severe drought,5.97
2015-09-01,D2,D2 Severe drought,6.71
2015-09-08,D2,D2 Severe drought,7.3
2015-09-15,D2,D2 Severe drought,7.05
2015-09-22,D2,D2 Severe drought,7.07
2015-09-29,D2,D2 Severe drought,7.24
2015-10-06,D2,D2 Severe drought,7.9
2015-10-13,D2,D2 Severe drought,7.76
2015-10-20,D2,D2 Severe drought,7.38
2015-10-27,D2,D2 Severe drought,5.76
2015-11-03,D2,D2 Severe drought,5.55
2015-11-10,D2,D2 Severe drought,5.68
2015-11-17,D2,D2 Severe drought,5.37
2015-11-24,D2,D2 Severe drought,5.37
2015-12-01,D2,D2 Severe drought,5.3
2015-12-08,D2,D2 Severe drought,5.33
2015-12-15,D2,D2 Severe drought,5.46
2015-12-22,D2,D2 Severe drought,5.07
2015-12-29,D2,D2 Severe drought,4.42
2016-01-05,D2,D2 Severe drought,4.07
2016-01-12,D2,D2 Severe drought,4.03
2016-01-19,D2,D2 Severe drought,3.08
2016-01-26,D2,D2 Severe drought,3.27
2016-02-02,D2,D2 Severe drought,3.2
2016-02-09,D2,D2 Severe drought,3.01
2016-02-16,D2,D2 Severe drought,3.06
2016-02-23,D2,D2 Severe drought,3.11
2016-03-01,D2,D2 Severe drought,3.12
2016-03-08,D2,D2 Severe drought,2.82
2016-03-15,D2,D2 Severe drought,2.29
2016-03-22,D2,D2 Severe drought,1.97
2016-03-29,D2,D2 Severe drought,1.78
2016-04-05,D2,D2 Severe drought,1.92
2016-04-12,D2,D2 Severe drought,2.05
2016-04-19,D2,D2 Severe drought,2.16
2016-04-26,D2,D2 Severe drought,2.12
2016-05-03,D2,D2 Severe drought,1.76
2016-05-10,D2,D2 Severe drought,1.66
2016-05-17,D2,D2 Severe drought,2.01
2016-05-24,D2,D2 Severe drought,1.62
2016-05-31,D2,D2 Severe drought,1.5
2016-06-07,D2,D2 Severe drought,1.74
2016-06-14,D2,D2 Severe drought,2.11
2016-06-21,D2,D2 Severe drought,2.35
2016-06-28,D2,D2 Severe drought,2.59
2016-07-05,D2,D2 Severe drought,2.95
2016-07-12,D2,D2 Severe drought,3.03
2016-07-19,D2,D2 Severe drought,3.29
2016-07-26,D2,D2 Severe drought,3.53
2016-08-02,D2,D2 Severe drought,3.68
2016-08-09,D2,D2 Severe drought,4.49
2016-08-16,D2,D2 Severe drought,4.01
2016-08-23,D2,D2 Severe drought,3.93
2016-08-30,D2,D2 Severe drought,3.81
2016-09-06,D2,D2 Severe drought,3.86
2016-09-13,D2,D2 Severe drought,4.06
2016-09-20,D2,D2 Severe drought,4.02
2016-09-27,D2,D2 Severe drought,4.1
2016-10-04,D2,D2 Severe drought,4.36
2016-10-11,D2,D2 Severe drought,4.37
2016-10-18,D2,D2 Severe drought,4.84
2016-10-25,D2,D2 Severe drought,5.15
2016-11-01,D2,D2 Severe drought,5.09
2016-11-08,D2,D2 Severe drought,5.37
2016-11-15,D2,D2 Severe drought,6.72
2016-11-22,D2,D2 Severe drought,7.36
2016-11-29,D2,D2 Severe drought,6.64
2016-12-06,D2,D2 Severe drought,7.25
2016-12-13,D2,D2 Severe drought,6.58
2016-12-20,D2,D2 Severe drought,5.03
2016-12-27,D2,D2 Severe drought,4.65
2017-01-03,D2,D2 Severe drought,4.58
2017-01-10,D2,D2 Severe drought,4.47
2017-01-17,D2,D2 Severe drought,3.66
2017-01-24,D2,D2 Severe drought,3.35
2017-01-31,D2,D2 Severe drought,2.86
2017-02-07,D2,D2 Severe drought,2.55
2017-02-14,D2,D2 Severe drought,2.36
2017-02-21,D2,D2 Severe drought,2.49
2017-02-28,D2,D2 Severe drought,2.66
2017-03-07,D2,D2 Severe drought,2.89
2017-03-14,D2,D2 Severe drought,2.89
2017-03-21,D2,D2 Severe drought,2.76
2017-03-28,D2,D2 Severe drought,2.22
2017-04-04,D2,D2 Severe drought,1.19
2017-04-11,D2,D2 Severe drought,1.16
2017-04-18,D2,D2 Severe drought,1.17
2017-04-25,D2,D2 Severe drought,0.89
2017-05-02,D2,D2 Severe drought,1
2017-05-09,D2,D2 Severe drought,0.87
2017-05-16,D2,D2 Severe drought,0.79
2017-05-23,D2,D2 Severe drought,0.67
2017-05-30,D2,D2 Severe drought,0.7
2017-06-06,D2,D2 Severe drought,1.04
2017-06-13,D2,D2 Severe drought,1.31
2017-06-20,D2,D2 Severe drought,1.32
2017-06-27,D2,D2 Severe drought,1.91
2017-07-04,D2,D2 Severe drought,2.02
2017-07-11,D2,D2 Severe drought,1.77
2017-07-18,D2,D2 Severe drought,2.06
2017-07-25,D2,D2 Severe drought,2.16
2017-08-01,D2,D2 Severe drought,2.22
2017-08-08,D2,D2 Severe drought,2.54
2017-08-15,D2,D2 Severe drought,2.43
2017-08-22,D2,D2 Severe drought,2.58
2017-08-29,D2,D2 Severe drought,2.6
2017-09-05,D2,D2 Severe drought,2.62
2017-09-12,D2,D2 Severe drought,2.62
2017-09-19,D2,D2 Severe drought,2.71
2017-09-26,D2,D2 Severe drought,2.22
2017-10-03,D2,D2 Severe drought,2.81
2017-10-10,D2,D2 Severe drought,2.5
2017-10-17,D2,D2 Severe drought,1.82
2017-10-24,D2,D2 Severe drought,1.44
2017-10-31,D2,D2 Severe drought,1.51
2017-11-07,D2,D2 Severe drought,1.81
2017-11-14,D2,D2 Severe drought,2.32
2017-11-21,D2,D2 Severe drought,2.85
2017-11-28,D2,D2 Severe drought,3.23
2017-12-05,D2,D2 Severe drought,3.98
2017-12-12,D2,D2 Severe drought,3.93
2017-12-19,D2,D2 Severe drought,4.75
2017-12-26,D2,D2 Severe drought,3.44
2018-01-02,D2,D2 Severe drought,5.55
2018-01-09,D2,D2 Severe drought,6.88
2018-01-16,D2,D2 Severe drought,7.84
2018-01-23,D2,D2 Severe drought,10.61
2018-01-30,D2,D2 Severe drought,12.94
2018-02-06,D2,D2 Severe drought,13.24
2018-02-13,D2,D2 Severe drought,12.6
2018-02-20,D2,D2 Severe drought,12.15
2018-02-27,D2,D2 Severe drought,9.27
2018-03-06,D2,D2 Severe drought,8.82
2018-03-13,D2,D2 Severe drought,8.88
2018-03-20,D2,D2 Severe drought,8.58
2018-03-27,D2,D2 Severe drought,7.6
2018-04-03,D2,D2 Severe drought,7.34
2018-04-10,D2,D2 Severe drought,7.16
2018-04-17,D2,D2 Severe drought,6.8
2018-04-24,D2,D2 Severe drought,6.56
2018-05-01,D2,D2 Severe drought,6.21
2018-05-08,D2,D2 Severe drought,5.53
2018-05-15,D2,D2 Severe drought,6.02
2018-05-22,D2,D2 Severe drought,6.22
2018-05-29,D2,D2 Severe drought,6.42
2018-06-05,D2,D2 Severe drought,6.6
2018-06-12,D2,D2 Severe drought,6.46
2018-06-19,D2,D2 Severe drought,6.94
2018-06-26,D2,D2 Severe drought,6.39
2018-07-03,D2,D2 Severe drought,6.95
2018-07-10,D2,D2 Severe drought,6.37
2018-07-17,D2,D2 Severe drought,6.81
2018-07-24,D2,D2 Severe drought,8.91
2018-07-31,D2,D2 Severe drought,9.11
2018-08-07,D2,D2 Severe drought,10.15
2018-08-14,D2,D2 Severe drought,9.93
2018-08-21,D2,D2 Severe drought,9.68
2018-08-28,D2,D2 Severe drought,9.94
2018-09-04,D2,D2 Severe drought,9.46
2018-09-11,D2,D2 Severe drought,8.21
2018-09-18,D2,D2 Severe drought,8.13
2018-09-25,D2,D2 Severe drought,8.66
2018-10-02,D2,D2 Severe drought,8.48
2018-10-09,D2,D2 Severe drought,7.65
2018-10-16,D2,D2 Severe drought,7.49
2018-10-23,D2,D2 Severe drought,7.38
2018-10-30,D2,D2 Severe drought,6.94
2018-11-06,D2,D2 Severe drought,6.6
2018-11-13,D2,D2 Severe drought,6.41
2018-11-20,D2,D2 Severe drought,6.32
2018-11-27,D2,D2 Severe drought,6.31
2018-12-04,D2,D2 Severe drought,6.64
2018-12-11,D2,D2 Severe drought,6.55
2018-12-18,D2,D2 Severe drought,6.58
2018-12-25,D2,D2 Severe drought,6.71
2019-01-01,D2,D2 Severe drought,6.38
2019-01-08,D2,D2 Severe drought,6.31
2019-01-15,D2,D2 Severe drought,5.96
2019-01-22,D2,D2 Severe drought,5.25
2019-01-29,D2,D2 Severe drought,4.21
2019-02-05,D2,D2 Severe drought,4.2
2019-02-12,D2,D2 Severe drought,3.79
2019-02-19,D2,D2 Severe drought,3.9
2019-02-26,D2,D2 Severe drought,3.07
2019-03-05,D2,D2 Severe drought,2.21
2019-03-12,D2,D2 Severe drought,1.33
2019-03-19,D2,D2 Severe drought,1.02
2019-03-26,D2,D2 Severe drought,1.03
2019-04-02,D2,D2 Severe drought,1.05
2019-04-09,D2,D2 Severe drought,0.86
2019-04-16,D2,D2 Severe drought,0.86
2019-04-23,D2,D2 Severe drought,0.54
2019-04-30,D2,D2 Severe drought,0.51
2019-05-07,D2,D2 Severe drought,0.2
2019-05-14,D2,D2 Severe drought,0.19
2019-05-21,D2,D2 Severe drought,0.13
2019-05-28,D2,D2 Severe drought,0.14
2019-06-04,D2,D2 Severe drought,0.56
2019-06-11,D2,D2 Severe drought,0.4
2019-06-18,D2,D2 Severe drought,0.63
2019-06-25,D2,D2 Severe drought,0.68
2019-07-02,D2,D2 Severe drought,0.63
2019-07-09,D2,D2 Severe drought,0.67
2019-07-16,D2,D2 Severe drought,0.73
2019-07-23,D2,D2 Severe drought,1.19
2019-07-30,D2,D2 Severe drought,1.17
2019-08-06,D2,D2 Severe drought,0.66
2019-08-13,D2,D2 Severe drought,1.22
2019-08-20,D2,D2 Severe drought,1.53
2019-08-27,D2,D2 Severe drought,1.93
2019-09-03,D2,D2 Severe drought,1.93
2019-09-10,D2,D2 Severe drought,2.96
2019-09-17,D2,D2 Severe drought,3.39
2019-09-24,D2,D2 Severe drought,3.32
2019-10-01,D2,D2 Severe drought,4.5
2019-10-08,D2,D2 Severe drought,5.51
2019-10-15,D2,D2 Severe drought,6.75
2019-10-22,D2,D2 Severe drought,6.68
2019-10-29,D2,D2 Severe drought,6.08
2019-11-05,D2,D2 Severe drought,4.84
2019-11-12,D2,D2 Severe drought,4.89
2019-11-19,D2,D2 Severe drought,4.68
2019-11-26,D2,D2 Severe drought,4.64
2019-12-03,D2,D2 Severe drought,3.76
2019-12-10,D2,D2 Severe drought,3.64
2019-12-17,D2,D2 Severe drought,3.32
2019-12-24,D2,D2 Severe drought,3.41
2019-12-31,D2,D2 Severe drought,3.15
2020-01-07,D2,D2 Severe drought,2.6
2020-01-14,D2,D2 Severe drought,2.51
2020-01-21,D2,D2 Severe drought,2.78
2020-01-28,D2,D2 Severe drought,1.97
2020-02-04,D2,D2 Severe drought,2
2020-02-11,D2,D2 Severe drought,2.01
2020-02-18,D2,D2 Severe drought,1.89
2020-02-25,D2,D2 Severe drought,1.68
2020-03-03,D2,D2 Severe drought,1.67
2020-03-10,D2,D2 Severe drought,1.74
2020-03-17,D2,D2 Severe drought,1.91
2020-03-24,D2,D2 Severe drought,2.03
2020-03-31,D2,D2 Severe drought,2.14
2020-04-07,D2,D2 Severe drought,2.2
2020-04-14,D2,D2 Severe drought,3.5
2020-04-21,D2,D2 Severe drought,4.31
2020-04-28,D2,D2 Severe drought,4.33
2020-05-05,D2,D2 Severe drought,4.43
2020-05-12,D2,D2 Severe drought,4.92
2020-05-19,D2,D2 Severe drought,5.01
2020-05-26,D2,D2 Severe drought,4.97
2020-06-02,D2,D2 Severe drought,5.38
2020-06-09,D2,D2 Severe drought,5.56
2020-06-16,D2,D2 Severe drought,6.41
2020-06-23,D2,D2 Severe drought,6.36
2020-06-30,D2,D2 Severe drought,6.73
2020-07-07,D2,D2 Severe drought,7.25
2020-07-14,D2,D2 Severe drought,7.41
2020-07-21,D2,D2 Severe drought,8.11
2020-07-28,D2,D2 Severe drought,9.35
2020-08-04,D2,D2 Severe drought,10.05
2020-08-11,D2,D2 Severe drought,10.17
2020-08-18,D2,D2 Severe drought,13.12
2020-08-25,D2,D2 Severe drought,13.47
2020-09-01,D2,D2 Severe drought,13.5
2020-09-08,D2,D2 Severe drought,11.23
2020-09-15,D2,D2 Severe drought,11.36
2020-09-22,D2,D2 Severe drought,11.04
2020-09-29,D2,D2 Severe drought,10.66
2020-10-06,D2,D2 Severe drought,10.96
2020-10-13,D2,D2 Severe drought,10.9
2020-10-20,D2,D2 Severe drought,9.44
2020-10-27,D2,D2 Severe drought,9.91
2020-11-03,D2,D2 Severe drought,9.34
2020-11-10,D2,D2 Severe drought,9.47
2020-11-17,D2,D2 Severe drought,10.04
2020-11-24,D2,D2 Severe drought,9.75
2020-12-01,D2,D2 Severe drought,9.1
2020-12-08,D2,D2 Severe drought,10.36
2020-12-15,D2,D2 Severe drought,10.11
2020-12-22,D2,D2 Severe drought,10.03
2020-12-29,D2,D2 Severe drought,10.05
2021-01-05,D2,D2 Severe drought,9.86
2021-01-12,D2,D2 Severe drought,9.48
2021-01-19,D2,D2 Severe drought,9.34
2021-01-26,D2,D2 Severe drought,9.54
2021-02-02,D2,D2 Severe drought,9.28
2021-02-09,D2,D2 Severe drought,9.12
2021-02-16,D2,D2 Severe drought,9.32
2021-02-23,D2,D2 Severe drought,10.19
2021-03-02,D2,D2 Severe drought,10.29
2021-03-09,D2,D2 Severe drought,10.9
2021-03-16,D2,D2 Severe drought,10.27
2021-03-23,D2,D2 Severe drought,9.83
2021-03-30,D2,D2 Severe drought,9.13
2021-04-06,D2,D2 Severe drought,8.73
2021-04-13,D2,D2 Severe drought,8.74
2021-04-20,D2,D2 Severe drought,8.93
2021-04-27,D2,D2 Severe drought,8.99
2021-05-04,D2,D2 Severe drought,8.09
2021-05-11,D2,D2 Severe drought,7.85
2021-05-18,D2,D2 Severe drought,7.65
2021-05-25,D2,D2 Severe drought,7.45
2021-06-01,D2,D2 Severe drought,7.94
2021-06-08,D2,D2 Severe drought,9.01
2021-06-15,D2,D2 Severe drought,9.61
2021-06-22,D2,D2 Severe drought,10.79
2021-06-29,D2,D2 Severe drought,10.85
2021-07-06,D2,D2 Severe drought,11.7
2021-07-13,D2,D2 Severe drought,10.8
2021-07-20,D2,D2 Severe drought,10.43
2021-07-27,D2,D2 Severe drought,10.82
2021-08-03,D2,D2 Severe drought,10.93
2021-08-10,D2,D2 Severe drought,10.54
2021-08-17,D2,D2 Severe drought,9.78
2021-08-24,D2,D2 Severe drought,10.38
2021-08-31,D2,D2 Severe drought,10.14
2021-09-07,D2,D2 Severe drought,9.82
2021-09-14,D2,D2 Severe drought,9.98
2021-09-21,D2,D2 Severe drought,10.59
2021-09-28,D2,D2 Severe drought,11.29
2021-10-05,D2,D2 Severe drought,11.2
2021-10-12,D2,D2 Severe drought,10.95
2021-10-19,D2,D2 Severe drought,10.78
2021-10-26,D2,D2 Severe drought,12.34
2021-11-02,D2,D2 Severe drought,12.52
2021-11-09,D2,D2 Severe drought,12.46
2021-11-16,D2,D2 Severe drought,12.86
2021-11-23,D2,D2 Severe drought,13.2
2021-11-30,D2,D2 Severe drought,14.52
2021-12-07,D2,D2 Severe drought,16.13
2021-12-14,D2,D2 Severe drought,15.83
2021-12-21,D2,D2 Severe drought,15.99
2021-12-28,D2,D2 Severe drought,18.6
2022-01-04,D2,D2 Severe drought,19.02
2022-01-11,D2,D2 Severe drought,19.93
2022-01-18,D2,D2 Severe drought,20.65
2022-01-25,D2,D2 Severe drought,20.2
2022-02-01,D2,D2 Severe drought,20.31
2022-02-08,D2,D2 Severe drought,20.12
2022-02-15,D2,D2 Severe drought,20.47
2022-02-22,D2,D2 Severe drought,20.15
2022-03-01,D2,D2 Severe drought,22.28
2022-03-08,D2,D2 Severe drought,22.46
2022-03-15,D2,D2 Severe drought,21.24
2022-03-22,D2,D2 Severe drought,20.33
2022-03-29,D2,D2 Severe drought,20.21
2022-04-05,D2,D2 Severe drought,21.53
2022-04-12,D2,D2 Severe drought,19.98
2022-04-19,D2,D2 Severe drought,19.05
2022-04-26,D2,D2 Severe drought,18.88
2022-05-03,D2,D2 Severe drought,18.38
2022-05-10,D2,D2 Severe drought,16.56
2022-05-17,D2,D2 Severe drought,15.31
2022-05-24,D2,D2 Severe drought,15.24
2022-05-31,D2,D2 Severe drought,14.1
2022-06-07,D2,D2 Severe drought,12.34
2022-06-14,D2,D2 Severe drought,11
2022-06-21,D2,D2 Severe drought,11.51
2022-06-28,D2,D2 Severe drought,12.92
2022-07-05,D2,D2 Severe drought,12.83
2022-07-12,D2,D2 Severe drought,12.81
2022-07-19,D2,D2 Severe drought,15.03
2022-07-26,D2,D2 Severe drought,14.61
2022-08-02,D2,D2 Severe drought,15.12
2022-08-09,D2,D2 Severe drought,14.76
2022-08-16,D2,D2 Severe drought,14.66
2022-08-23,D2,D2 Severe drought,15.11
2022-08-30,D2,D2 Severe drought,14.81
2022-09-06,D2,D2 Severe drought,14.69
2022-09-13,D2,D2 Severe drought,15.1
2022-09-20,D2,D2 Severe drought,15.16
2022-09-27,D2,D2 Severe drought,14.91
2022-10-04,D2,D2 Severe drought,15.7
2022-10-11,D2,D2 Severe drought,15.6
2022-10-18,D2,D2 Severe drought,16.55
2022-10-25,D2,D2 Severe drought,17.95
2022-11-01,D2,D2 Severe drought,18.34
2022-11-08,D2,D2 Severe drought,17.28
2022-11-15,D2,D2 Severe drought,15.87
2022-11-22,D2,D2 Severe drought,15.95
2022-11-29,D2,D2 Severe drought,16.01
2022-12-06,D2,D2 Severe drought,15.63
2022-12-13,D2,D2 Severe drought,15.75
2022-12-20,D2,D2 Severe drought,14.59
2022-12-27,D2,D2 Severe drought,14.59
2023-01-03,D2,D2 Severe drought,13.69
2023-01-10,D2,D2 Severe drought,13.08
2023-01-17,D2,D2 Severe drought,12.81
2023-01-24,D2,D2 Severe drought,11.88
2023-01-31,D2,D2 Severe drought,11.67
2023-02-07,D2,D2 Severe drought,11.1
2023-02-14,D2,D2 Severe drought,11.12
2023-02-21,D2,D2 Severe drought,10.69
2023-02-28,D2,D2 Severe drought,9.74
2023-03-07,D2,D2 Severe drought,9.55
2023-03-14,D2,D2 Severe drought,8.7
2023-03-21,D2,D2 Severe drought,8.11
2023-03-28,D2,D2 Severe drought,7.21
2023-04-04,D2,D2 Severe drought,6.67
2023-04-11,D2,D2 Severe drought,6.19
2023-04-18,D2,D2 Severe drought,5.79
2023-04-25,D2,D2 Severe drought,5.03
2023-05-02,D2,D2 Severe drought,4.69
2023-05-09,D2,D2 Severe drought,4.8
2023-05-16,D2,D2 Severe drought,4.34
2023-05-23,D2,D2 Severe drought,4.33
2023-05-30,D2,D2 Severe drought,4.06
2023-06-06,D2,D2 Severe drought,4.03
2023-06-13,D2,D2 Severe drought,3.94
2023-06-20,D2,D2 Severe drought,4.63
2023-06-27,D2,D2 Severe drought,5.58
2023-07-04,D2,D2 Severe drought,5.54
2023-07-11,D2,D2 Severe drought,5.73
2023-07-18,D2,D2 Severe drought,4.91
2023-07-25,D2,D2 Severe drought,5.99
2023-08-01,D2,D2 Severe drought,6.88
2023-08-08,D2,D2 Severe drought,7.47
2023-08-15,D2,D2 Severe drought,8.11
2023-08-22,D2,D2 Severe drought,9.76
2023-08-29,D2,D2 Severe drought,9.7
2023-09-05,D2,D2 Severe drought,10.75
2023-09-12,D2,D2 Severe drought,11.32
2023-09-19,D2,D2 Severe drought,10.19
2023-09-26,D2,D2 Severe drought,10.31
2023-10-03,D2,D2 Severe drought,11.06
2023-10-10,D2,D2 Severe drought,11.43
2023-10-17,D2,D2 Severe drought,11.64
2023-10-24,D2,D2 Severe drought,12.31
